"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $132.32/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x14088da49303173f9f4008634e59b969e49ce985f0a711721ce8c77e290fd676","8970546","1574284148","11/20/2019 9:09:08 PM","0x46acaf03cbdca1399f6784d51bd3cb6df0008a9b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00014487","0.0192213516","174.68","","",""
"0x2d268d7a7232e3ac068cd1ee6318d2c43130379a22cc4be7ebf4c30d0ef97086","8970570","1574284504","11/20/2019 9:15:04 PM","0x5ff504d3aff7449176b3073e06600cb9f588f4c9","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00214478","0.2845694104","174.68","","",""
"0xd3971acf7a3b239b02996a0441e56fa0e942d386b0a07255e63db4ed7c05aea3","8970660","1574285916","11/20/2019 9:38:36 PM","0x70e6e3933a5ba6d63299d93a90af7383a2f0e0aa","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00214478","0.2845694104","174.68","","",""
"0xe4459ac927b21268715e301d7b5dc1143027568eca05cd7faec9fea37222c1a8","8970684","1574286260","11/20/2019 9:44:20 PM","0x924e7f2e64827b1b2d83fd6b165534427753bd1d","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00038996","0.0517398928","174.68","","",""
"0x380ee683304e8e108ec50f1ed26f09157bede1704e2de58958cbaa8b2ec28d75","8970963","1574290419","11/20/2019 10:53:39 PM","0x8133a5dcba30387e88b8dd3b782797ae00defcc0","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00214478","0.2845694104","174.68","","",""
"0xc12123d3a1cfad83ce31b40864a927ae3eafba740bcff564e062fe06d47860ff","8970971","1574290525","11/20/2019 10:55:25 PM","0x07579a76c42e16b11a4eb2802359f654f3244c81","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0038996","0.517398928","174.68","","",""
"0x239f8ceefc94c8852bcc0cd9e84f7442224e83fe1cb7354be7dc7c52947b1a06","8971017","1574291323","11/20/2019 11:08:43 PM","0x6db92e4c5a4a417772747ee1c277392e1cd28f4a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.002125282","0.28198241576","174.68","","",""
"0xec1e68b59655ebf2b5a2b5df545ceaa695b258e010487a08de69ddaf3b78b4ab","8971762","1574301579","11/21/2019 1:59:39 AM","0x601a2e59471b8144f75e01b35f0848d910149ace","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000555615","0.0737189982","161.18","","",""
"0xbc752fda6a2d6bdc83a58bc169d6e95d25ba19485f0524960b0bac8a2196a589","8971954","1574304411","11/21/2019 2:46:51 AM","0xe7186c0c4e6b249a269bd7fa3c3e1da54250c18b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00233976","0.3104393568","161.18","","",""
"0xb7e1cceba0c4fbfcca8a049334a3767437e488ad0935c53d20a83c9ad1b32288","8971970","1574304631","11/21/2019 2:50:31 AM","0xbbc6a25725a683a1da0d4fe8895f430d3ed04eca","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.002398254","0.31820034072","161.18","","",""
"0x222de846733be15696f4a08786743448c8e4c2656bd772dcf39ed1435b3c30f3","8972019","1574305260","11/21/2019 3:01:00 AM","0xf2248bd7584e479ecb7028149a75dfb8ff21a507","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0006413904","0.085099678272","161.18","","",""
"0xc093ba63d9ca3b4d9236169f35e0b10d127369ec7e789f706f2ef50f1314bf9e","8972065","1574305922","11/21/2019 3:12:02 AM","0xbfd83c36d9fd4cf4366965889d059307c75733fd","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.002885704","0.38287520672","161.18","","",""
"0xf33a6a6c766a1b458b7120ff51868fd80be624448f64054d9d1799855d0befa8","8972331","1574309876","11/21/2019 4:17:56 AM","0xb6882e65e1510433b5114b1c0f14d37385b171d5","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00311968","0.4139191424","161.18","","",""
"0x59e195fc12999d29f99416896208ebc9763f8c299db93fb963dd83eeba126804","8972666","1574314575","11/21/2019 5:36:15 AM","0x609c68944b7fa12ad379377db56cfc93e5fa5c4e","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00272972","0.3621792496","161.18","","",""
"0xf024dd7f1f56af6b1568aadce7eaa03708c55e6555acc8a3e50fd4decd9df419","8972866","1574317730","11/21/2019 6:28:50 AM","0x48893ad39baae877fc6534b523e372cb22c11701","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00350964","0.4656590352","161.18","","",""
"0xeb66dbecbea593ddfd33ee13eb88aaf37eaca003a0c3531b4a4a852103595e6c","8972922","1574318580","11/21/2019 6:43:00 AM","0xd8c911795dd86fb79a9077ccf3aae526f01b8c63","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003236668","0.42944111024","161.18","","",""
"0x07cac31d2c8e8a7c00c6a633c9c8045e4573a78b3d97aa2e42337bc704dcdba3","8973117","1574321285","11/21/2019 7:28:05 AM","0x4101767bfa3210d7e771950996f02edd92843b60","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0029247","0.388049196","161.18","","",""
"0xddf5f169b002b337d99653f7083dc390307726cb85641184d82d8e0de498090e","8973545","1574326924","11/21/2019 9:02:04 AM","0x517acefca1935bdb2fbb5a54f31254a8ed6de321","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00409458","0.5432688744","161.18","","",""
"0xe13a24a7b8d8f9455cb43b36b84b21aa0fc43941ecfef0c5d7924501ef874c4b","8973593","1574327576","11/21/2019 9:12:56 AM","0x03d9d3d756a53ab17e30965ce25558e7d00ee521","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003724118","0.49411597624","161.18","","",""
"0xdffb1d116a7731d423b1d2c66a26beff8a85edc956053ec81a626ffcaf2fb1ac","8973643","1574328428","11/21/2019 9:27:08 AM","0x2054e8fab31f6d43b9b801d31c2f4909f697a4a4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00133623","0.1772909964","161.18","","",""
"0xabe2db6e4a5bc489f8839715bf95fca3a84651d049190e179c58ee271de35be3","8973760","1574330004","11/21/2019 9:53:24 AM","0x9958906595168600bb8eca92e52031ffad5d5aee","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0058494","0.776098392","161.18","","",""
"0x077b653363e154729d65bd5c8bc5303f79927ad57ca23477bbb6bd286f2d6e85","8973773","1574330170","11/21/2019 9:56:10 AM","0x17769093721bdc8ed261bc1e583cd078c6375b4c","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00133623","0.1772909964","161.18","","",""
"0x5ccb010fc282725750a0d49b8f7fd0fef07feb1e41963a8b13007e8c9385b289","8973801","1574330502","11/21/2019 10:01:42 AM","0x17769093721bdc8ed261bc1e583cd078c6375b4c","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00111123","0.1474379964","161.18","","",""
"0x116694b0b43496f331da947abe57b43d4b0d9accd62614ca88cc271183f52710","8973906","1574331857","11/21/2019 10:24:17 AM","0x0396e150557cc740c8535bbcdd02b61ed1b5efe7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00253474","0.3363093032","161.18","","",""
"0xe149ba758083b94f881f9973d0fa641b04fa34030589413ce8f7b1eb2114bd5a","8974432","1574339682","11/21/2019 12:34:42 PM","0x6940880894322232e27cf44c11699892a5717757","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00077992","0.1034797856","161.18","","",""
"0x70afb9e89b30ac889493272df5262ab2d0b1c49a0b92bfe646a2786710b37490","8974542","1574341399","11/21/2019 1:03:19 PM","0xf1a2e916af5c9e53ec363d96e05346fda3d3ff90","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0038996","0.517398928","161.18","","",""
"0xf02e4626701dc866c9a26a59c9c00e85e36aea7cfe6c543075e161483964bb7f","8974574","1574341889","11/21/2019 1:11:29 PM","0x361f5437a32a386d77e40a383a11b56008781691","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.004250564","0.56396483152","161.18","","",""
"0xad951d8c6fe2e3e96c325cf4fc68af4bfc29fee2bbaa216214cdc8354175b455","8974938","1574347257","11/21/2019 2:40:57 PM","0xe9b348e9e7567e124a89986eb26d65af6f2e6d85","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00370462","0.4915289816","161.18","","",""
"0xc9378373eb8b6a59281aa1905a3211c276f367af0368a7ad1ca4b399dc559b0d","8974989","1574348072","11/21/2019 2:54:32 PM","0x5c7cdd5cd11f68cd8db3b4a60000d97993ba1ce4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0048745","0.64674866","161.18","","",""
"0x775c216759ab2e83a5531fbb1c264a878a65d543aeff53e56eac7c7a05255481","8975157","1574350460","11/21/2019 3:34:20 PM","0x59b96e98b97f3d1a7e59df53cb0f05e650c4fffa","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0048745","0.64674866","161.18","","",""
"0xb16d50ce04c1128ccf6217fe59709f29f53b112177384d914269a7bc2de25047","8975175","1574350697","11/21/2019 3:38:17 PM","0xec548b641ddfba0d669e7a3f9992b8560a8c53f7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00395213775","0.52436963667","161.18","","",""
"0xad4e4e42f34338472a0be511b587a13ece7f65ad9642e0962ee19d92e275dde5","8975176","1574350714","11/21/2019 3:38:34 PM","0xec548b641ddfba0d669e7a3f9992b8560a8c53f7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00395213775","0.52436963667","161.18","","",""
"0x7c8351d9f1d3edc52ec99b1444df7be06c11c629339c0a3fef6291269073f5cf","8975183","1574350797","11/21/2019 3:39:57 PM","0x638097b8e878942b2c762301951cca619c92c095","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00383049","0.5082294132","161.18","","",""
"0x547a1059be53e1e0f4db7959aef5fa6f63235c98f9c07acdab3f11dc2f85eeb0","8975183","1574350797","11/21/2019 3:39:57 PM","0x638097b8e878942b2c762301951cca619c92c095","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000600948","0.07973378064","161.18","","",""
"0x6d59a73c294284b9ea6fd4a2ae457c4d26fba16d0ca5c14105ecdfb3106e4327","8975207","1574351098","11/21/2019 3:44:58 PM","0xec548b641ddfba0d669e7a3f9992b8560a8c53f7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00394119","0.5229170892","161.18","","",""
"0x8e02e139a802961d21d2cfbaf5aab7e555fa9869b1ca1316b84558fc6f15fced","8975220","1574351284","11/21/2019 3:48:04 PM","0xec548b641ddfba0d669e7a3f9992b8560a8c53f7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00394119","0.5229170892","161.18","","",""
"0x84f9785a2a100436a2f250ac5d02a852965b73b48c1b7125132f0e6114e6cdd8","8975228","1574351396","11/21/2019 3:49:56 PM","0xec548b641ddfba0d669e7a3f9992b8560a8c53f7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00395213775","0.52436963667","161.18","","",""
"0x61e4dceebda44abe3514f3e0cbed73e6c1a4ce03bcfcd40b488ac6f059c02575","8975228","1574351396","11/21/2019 3:49:56 PM","0xef22207c5db2d1f9a199bde6173ef89c057cf0d9","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00370462","0.4915289816","161.18","","",""
"0xe9888a5cd114a033d57e963dc63603a7f7de851de15b31e02e582fc33aef2dee","8975345","1574353166","11/21/2019 4:19:26 PM","0x7cfabc57aa4826f571752d7f9e93bf598136c6e3","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001603476","0.21274919568","161.18","","",""
"0x4d43d12577dc9ab0abbefc089edf86918aa58938afa210d82fcc4eccd2e41c23","8975562","1574356353","11/21/2019 5:12:33 PM","0x4f4a88b7254752d8cc372ec97fe558b526faecd2","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0058494","0.776098392","161.18","","",""
"0x7481892a7dcd7b35e1a486e4e868bd328727da7fd0a2ac7d730647f2b4e63462","8975600","1574356832","11/21/2019 5:20:32 PM","0x5fc849b138c7c11d9045fa5924bcae8d97d410c4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0019498","0.258699464","161.18","","",""
"0x2acbfa31b2d427dfeca9095af316a16b3cbc6ce3f228a0dde72eea145c7e12fe","8976206","1574365207","11/21/2019 7:40:07 PM","0xbaa9693c8f57ba10b9e32b789eef791335d53e52","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00311968","0.4139191424","161.18","","",""
"0xb9d5ccf6629367828d86e21c81fc2f77dc730ad2f1f12d6323524fbe60449d8d","8976334","1574367096","11/21/2019 8:11:36 PM","0x011857195a9e9fcb62eeb8f2a6efe630e093dfe8","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0029247","0.388049196","161.18","","",""
"0x73fd2e82f8eda030946701e397a9baf4d0254c6e13eabef49cc0043c0fe60ad0","8976343","1574367252","11/21/2019 8:14:12 PM","0xf8fff4959b9cdeaeb0ff03199d7e51cb438e92c6","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0019498","0.258699464","161.18","","",""
"0xdc93aaad29b7ac491f8c219656852dfe65ffcf2fac9acb9e37b3ef3bb8cffe0a","8976850","1574374165","11/21/2019 10:09:25 PM","0x6a59ff65dbf14788f74e2ea2503de500fa99cba0","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00038996","0.0517398928","161.18","","",""
"0x6b2e1953567afaf80e8008e6ede33b4ad2e3617736635cee9a080a8a2f180bf6","8976904","1574374874","11/21/2019 10:21:14 PM","0x03f6f282373900c2f6ce53b5a9f595b92ac5f5e5","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0029247","0.388049196","161.18","","",""
"0xe56870921b4188cb7dd79ccbfdc6d7111a74812c78b675df7d8551df9bb69c65","8976974","1574376031","11/21/2019 10:40:31 PM","0x97d3064ad55d683017ad1ddf2b2a9c367141855d","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0029247","0.388049196","161.18","","",""
"0x7d8bfe4be04573e2e501b968ef05499d03ca144e5f7f4f4067ef2f6797ba6e9a","8977098","1574377650","11/21/2019 11:07:30 PM","0x47acab378bf6a67b8a0bd722be323568bdca4203","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000579033","0.07682609844","161.18","","",""
"0x69bdf44cf75b38584c267804ff0e7c61137c9820c056042123251f9350673627","8977123","1574378060","11/21/2019 11:14:20 PM","0x7b1c22a5fe6b47ded7d63ce84a81ad3308b3694a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00038996","0.0517398928","161.18","","",""
"0x39b2862ceaddf572263b589c0e592241d9dd0ec4b1c1790a5bc5d08f7bb7a5e2","8977474","1574383202","11/22/2019 12:40:02 AM","0x03794e6902236025993b5e7501ad71bcced3458b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000712656","0.09455519808","150.22","","",""
"0x1c9c4e347495416c86fc0efc894a660dff97b7709b19b625c751cecabc82bad2","8977739","1574386845","11/22/2019 1:40:45 AM","0x77df4301c57727a284475af343b094268e249719","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003587632","0.47600701376","150.22","","",""
"0x33741ea15857658a795a585d7be96fb139b9aa2ad4a2c190141b218bad846947","8977799","1574387678","11/22/2019 1:54:38 AM","0x883cb91414d1b4a4db3f10778cc4228f61880d2a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003587632","0.47600701376","150.22","","",""
"0x42152f591775e5550349814cbca4bc115075b170c979af63ff1967354821d274","8977831","1574388197","11/22/2019 2:03:17 AM","0xa928703202ebb3fe9c4bae53e95e6084d7b8c042","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003587632","0.47600701376","150.22","","",""
"0x6527e5b774663b67287119ecc1932d4d26982fb20e6ecd6a52272429f2083bc4","8977898","1574389189","11/22/2019 2:19:49 AM","0x770b27e7a09c7e54ab601ce132144c707a288791","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0008240085","0.10932944778","150.22","","",""
"0x9eeebedb7ad29c4a8e258915cf2fcb0b02863cbaf582454b6af855621c9676b2","8977947","1574389900","11/22/2019 2:31:40 AM","0x770b27e7a09c7e54ab601ce132144c707a288791","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0006852585","0.09092009778","150.22","","",""
"0xb439eae4b8d6f2bc87ddafa234df3b43a26ea2a816022bfcb0671d82e31534c8","8978008","1574390995","11/22/2019 2:49:55 AM","0x75175003ffb4bfb08bed15053012cfe94177e8f2","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00428956","0.5691388208","150.22","","",""
"0x44392e58d77aad018d9cd8a347a60d2d5592aa4cc07416414b9cebade935756d","8978048","1574391533","11/22/2019 2:58:53 AM","0x76a1af69a9f1638dd0465824f9c181621ba15eff","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000979902","0.13001339736","150.22","","",""
"0xc705f74194e9080e8166822adf9a159472712448af1b8a4df759928cbf8aecbd","8978048","1574391533","11/22/2019 2:58:53 AM","0x76a1af69a9f1638dd0465824f9c181621ba15eff","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00028974","0.0384427032","150.22","","",""
"0x6c757b99264f94875f76094ee95c8ceb17445b207ef7534780c37d32ac96b26b","8978166","1574393400","11/22/2019 3:30:00 AM","0x626e436955be57618003af5d7c1bd2b1485ac377","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00428956","0.5691388208","150.22","","",""
"0xd695dee70e88fc8cf9a48f544a98f0501b6c5eca3c2e03dc8f314b94ffae4fed","8978202","1574393909","11/22/2019 3:38:29 AM","0x38e8b0626d2e1d1e0474899de10aeb50601b3652","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003958094","0.52515991192","150.22","","",""
"0x0883fc5bffbca2b309556f1e738c5b57fd2a0de65b6b5ff408f9d6ca256ee5c3","8978203","1574393913","11/22/2019 3:38:33 AM","0xbc82ffebbc8b0241872d73b6b76747f9cc415e3f","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.003782612","0.50187696016","150.22","","",""
"0xc9effe4675b244cc1c19b4ff26521a59d8d33c7ec134b869c0c68594872b298e","8978241","1574394693","11/22/2019 3:51:33 AM","0x958543756a4c7ac6fb361f0efbfecd98e4d297db","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001024443","0.13592309724","150.22","","",""
"0xdf59cd548d88109c9ead3c20502bc518efb832142db661dc4cbd8abbb5bc2dda","8978381","1574396773","11/22/2019 4:26:13 AM","0xc7e4b724825f6d689347b7391d86b75e4dac1557","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.004699018","0.62346570824","150.22","","",""
"0x1e14a1b5d7e58ca67fab7e8e5d4716386080b046f7fe1a997f6ae508c60040a8","8978566","1574399266","11/22/2019 5:07:46 AM","0x8903a2b530b4dc28ce059ca607bb968f172a9fae","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00341215","0.452724062","150.22","","",""
"0xae7556ec0d653a6f1151bfa208652c9619e4794471e2652d8b516a2bad4a3b3d","8978700","1574401196","11/22/2019 5:39:56 AM","0x31d5862267495fd347ee940e73bc278769b4f6d5","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00089082","0.1181939976","150.22","","",""
"0x4ff30e654b8c7d4ea957ced8c2eae27d722c93a27a7afa9763cc535620147258","8978853","1574403577","11/22/2019 6:19:37 AM","0xd046135ba00b0315ed4c3135206c87a7f4eb57d9","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00458203","0.6079437404","150.22","","",""
"0xd7bcaf97862c4e06a14a6a125dc893737cc99f8cb4ebf571196774ca4de0b0b4","8979026","1574406180","11/22/2019 7:03:00 AM","0xced18a10b62a869d76959bdf5b02101ab47b9b36","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0048745","0.64674866","150.22","","",""
"0xe868cb61ba4df921023f59d8bf58831726801e7fb90d677cd12d1324956ab315","8979228","1574409115","11/22/2019 7:51:55 AM","0x1f72bacde3ee2afa417c03cb367b616a94f60cdd","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00770171","1.0218628828","150.22","","",""
"0x9ef5459c013689a3d4647481120121906d66f927158ba5e6f98edb1595136bea","8979305","1574410112","11/22/2019 8:08:32 AM","0x432c84809c65267d0d7e5b29f6cced55b357b00b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.006258858","0.83042527944","150.22","","",""
"0x7d09ee82f603a785a2a212b1f89aac68a8ed253dff06a43410719d728ab09d78","8979747","1574416841","11/22/2019 10:00:41 AM","0x87df072749bb9a84bd663b75278865d57bb51622","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0019776204","0.262390674672","150.22","","",""
"0x99a56da395a6d4bbd36578aed8f45937112f82931606a01d5b6fd69cf7a2e77b","8979748","1574416858","11/22/2019 10:00:58 AM","0x87df072749bb9a84bd663b75278865d57bb51622","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000584748","0.07758436464","150.22","","",""
"0x8220d2d10cc0f845940a5db7c9861fcf72d55a6603320a0f87b4a3f2e50e9883","8979751","1574416888","11/22/2019 10:01:28 AM","0x87df072749bb9a84bd663b75278865d57bb51622","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000584748","0.07758436464","150.22","","",""
"0x50e893c276393a07595e5cc2a0063f93843901a2618337cd7ffdc1154f1e723d","8979755","1574416958","11/22/2019 10:02:38 AM","0x87df072749bb9a84bd663b75278865d57bb51622","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000584748","0.07758436464","150.22","","",""
"0x70e65df19a582e02a33acf76588e782af822a5d10e5367474c4d7266de591477","8980009","1574420152","11/22/2019 10:55:52 AM","0xb21b8812bb6081475d332dbfdbc9412437f709b2","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0019642581","0.260617764708","150.22","","",""
"0x5e9b91010ca241131615a02549c4f5ade55f1abb611811fb7130410bc979a289","8980028","1574420374","11/22/2019 10:59:34 AM","0xb21b8812bb6081475d332dbfdbc9412437f709b2","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001963173","0.26047379364","150.22","","",""
"0x015a458fb17af4c4dad54a3edc32158922af40e30f6a51ba078167f13f7d1102","8980067","1574420957","11/22/2019 11:09:17 AM","0xa5e1e9aab0f75a99878583368fc7384841c19684","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00857912","1.1382776416","150.22","","",""
"0x8835b3ca7833aff4751a5054756dafb6a97050d59355ff6721e60106a95262cd","8980305","1574424204","11/22/2019 12:03:24 PM","0x01425d60be718f729e1adb9d6bcbcb05b3d59126","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.009749","1.29349732","150.22","","",""
"0xc18ce04e3f5a2f2520d1344f315877294d160ba8fa667fa77e06fee69a096566","8980372","1574425189","11/22/2019 12:19:49 PM","0xf4698ee4f8969ea513c3d15ab3b7e4814767c9ed","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001514394","0.20092979592","150.22","","",""
"0xd3bb2d282c0a911c8411c1fbd8dfcb6229acb01ab627f0087b196b20571d268d","8980536","1574427446","11/22/2019 12:57:26 PM","0xf4844e42381aaebc25ac00e1fd9d03b7ed5280e1","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001603476","0.21274919568","150.22","","",""
"0xcf7c6c39c217d49f98e6d8da70059bed4d0e282d6998bc81a593ebc5bfe06252","8980657","1574429284","11/22/2019 1:28:04 PM","0xf4698ee4f8969ea513c3d15ab3b7e4814767c9ed","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0011779038","0.156284276184","150.22","","",""
"0x07e7ca33a5a4e36028676bb3fc83f1c00ec1b469b280c4101a3f3a298a7dd7de","8980802","1574431500","11/22/2019 2:05:00 PM","0x6887444a5b74b746f56ae08952f4e1b404ff7ca5","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00623936","0.8278382848","150.22","","",""
"0xfad0b8ee5edf23c04e2b54cf6d107ca3ba0864d2b9eb43931695830fc1beb243","8980968","1574433842","11/22/2019 2:44:02 PM","0x03d4695df4b8d321d31c94de8f430e3450f50498","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.006506973","0.86334517764","150.22","","",""
"0xa616e5792b416e6079f70474b9830738110d77f1ba1c2cd3431d4ff8ac070da9","8981047","1574435027","11/22/2019 3:03:47 PM","0x03d4695df4b8d321d31c94de8f430e3450f50498","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00641907","0.8516822076","150.22","","",""
"0x3de78232639199b2a85b50b27141a5d4f93581826f927ba5cf8d8eb41ea1bc2c","8981055","1574435139","11/22/2019 3:05:39 PM","0x03d4695df4b8d321d31c94de8f430e3450f50498","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.002444706","0.32436359208","150.22","","",""
"0x1ba6a8e0c88cbdce59cde1c5537cc227eaec1baa8fc1d7f32fa5ccd6072cd463","8981239","1574437923","11/22/2019 3:52:03 PM","0x46000a791549e070c9202b4d9f4534b2e3ca2671","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.002583378","0.34276259304","150.22","","",""
"0x75893dc9035dcc44f4575b0c57e490ad9c7fd2db38428e091a8e26de89078d6f","8981281","1574438595","11/22/2019 4:03:15 PM","0x07f58c9792bc03443d7b96ed314800a911a11680","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.01130884","1.5004568912","150.22","","",""
"0x5360c619ebe101f014738cad1da83ce01eed9716b632372cb627301e8b913268","8981343","1574439457","11/22/2019 4:17:37 PM","0x24bc149b9b452cc8212c69287a8ae1ca03e30050","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00311968","0.4139191424","150.22","","",""
